id,Sistema,Assunto,Mnemônico,Funcionalidade,Versão,Vínculo,Órgão,UPAG,UORG,Data,Nota,comments
1392,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,40806,,,2024-04-30 19:49:03.781,1,Como fazer a atualização cadastral que vence hoje . 
1393,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,84,SER,26232,,,2024-04-30 19:00:16.91,5,
1394,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,,17500,2716.0,2480.0,2024-04-30 17:39:59.771,1,Pouco intuitivo.
1395,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,49,SER,17600,3666.0,,2024-04-30 14:52:56.315,3,Não está permitindo DEFERIR alguns Requerimentos (Exemplos Pacote de requerimento nºs  5407150 e 5355636) 
1396,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26404,2.0,201.0,2024-04-30 11:13:31.958,2,Não está aparecendo as opções de navegação na barra de tarefas.  
1397,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,57202,,,2024-04-30 10:42:40.746,4,
1398,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26257,,,2024-04-30 09:47:52.515,5,
1399,SIGEPE,Frequência,VISFICDEFRE,Visualizar Ficha de Frequência,0,,17500,,,2024-04-30 06:54:25.66,4,"Acho que depois que se clica em ""Reabri ficha"" os botões de opções deveriam ficar no topo da página."
1400,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,40108,,,2024-04-30 04:25:52.904,2,Não conseguimos enviar documentação disponível sobre pagamento plano de saúde
1401,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26242,,,2024-04-30 00:39:59.152,1,"
Está dando erro o tempo todo "
1402,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,,39252,690.0,1712.0,2024-04-29 21:06:07.393,5,
1403,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26262,,,2024-04-29 18:30:03.705,2,Dificil 
1404,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26236,,,2024-04-29 18:26:04.537,1,"O campo das datas não é preenchível - digito e não registra - e no ícone ""I informação"" no campo não informa nada sobre o preenchimento. Tentei inúmeras vezes pelo celular."
1405,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,40806,,,2024-04-29 17:49:08.687,1,"Sou servidor aposentado, impossível localizar os acessos para requerimento de ressarcimento de assistencia a saúde suplementar.
Já segui várias orientações das etapas a seguir mas nenhuma chega a tela indicada. Cansada desisto blabla blablablablablablabahblablablablablablablablablablablababablablabl"
1406,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,49,SER,45205,265.0,,2024-04-29 17:34:38.363,2,"Complicado, anti intuitivo, demorado e trava frequentemente"
1407,SIGEPE,Requerimento,SERVIPACOTPROCE,Corrigir Requerimento,83,SER,26262,,,2024-04-29 16:28:10.991,3,"Achei complicado corrigir requerimento...não achei explicação, fiquei girando em círculos..."
1408,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,40108,,,2024-04-29 16:10:52.917,1,Ñ estou conseguindo validar o  cadastro
1409,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,25000,,,2024-04-29 15:48:05.888,2,"O que são esses marcadores? 
"
1410,SIGEPE,Pensão Alimentícia,PENSAOALIMENTIC,Cadastrar PA,0,SER,99072,1000000.0,,2024-04-29 15:20:49.019,3,.
1411,SIGEPE,Requerimento,SERVIDOBOASVIN,Ajuda,0,PEN,36205,,,2024-04-29 13:10:31.568,1,NENHUM ATENDIMENTO
1412,SIGEPE,Avaliação de Desempenho,METINDACEMETIND,Aceitar Minhas Metas Individuais,0,SER,40701,,,2024-04-29 12:39:27.312,4,
1413,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,25000,,,2024-04-29 11:06:07.519,4,
1414,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Pacote de Requerimentos,82,SER,26270,,,2024-04-29 10:52:46.249,2,Mostra mensagem de erro que o documento foi excluído e não há opção para salvar a opção pela ciência.
1415,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,49,SER,70000,439.0,,2024-04-29 10:07:36.545,1,"Não consigo assinar os documentos, e muito lento"
1416,SIGEPE,Requerimento,RELATORVISAOOP,Relatório Analítico,1,SER,57202,8797.0,,2024-04-29 09:49:14.558,2,Dificuldade de gerar o relatório. Clica em gerar e não gera o relatório
1417,SIGEPE,Gratificação,ACESSONEGADO,Acesso negado,0,,70000,89.0,,2024-04-29 09:08:43.588,1,Até agora não foi liberado meu acesso..
1418,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26242,,,2024-04-29 08:59:24.713,4,
1419,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,17600,83.0,,2024-04-29 07:41:19.546,5,
1420,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,81,SER,26242,,,2024-04-28 12:07:36.788,2,é impossível saber se o documento que foi anexado foi realmente anexado ao requerimento e aí você nunca tem certeza se fez o procedimento correto.
1421,SIGEPE,Moradia,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26245,,,2024-04-27 11:10:51.428,1,A meses tento validar os dados conforme demandado e não tem nenhuma orientacao
1422,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,40806,,,2024-04-26 14:45:10.114,2,"não consigo fazer a atualização cadastral, não encontro o caminho
podem me ajudar"
1423,SIGEPE,Avaliação de Desempenho,PTECPTEMIMIS,Cadastrar Minhas Metas Individuais,0,,40701,1236.0,1664.0,2024-04-26 13:32:50.549,4,
1424,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,13300,,,2024-04-26 12:06:25.357,5,
1425,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,17500,,,2024-04-26 10:16:55.424,5,
1426,SIGEPE,Consignação,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17000,,,2024-04-25 18:26:22.891,3,..
1427,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,81,SER,17600,,,2024-04-25 16:52:34.791,1,"Existe uma dificuldade em anexar os documentos. E, quando pensamos que foram anexados, não o foram. E você não consegue corrigir isso. "
1428,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,13300,,,2024-04-25 15:44:51.901,5,
1429,SIGEPE,Consignações,CONSIMSIMCON,Simular Consignação,0,SER,57202,,,2024-04-25 15:27:42.59,2,preciso ver o contra cheque  e nenhum acesso  me é disponibilizado
1430,SIGEPE,Requerimento,CONSULTPROCESS,Pesquisar Requerimento,48,SER,57202,8797.0,,2024-04-25 11:15:10.52,2,"Difícil navegação. Opção 'voltar' volta sempre para a primeira tela, nunca volta para a tela anterior. 

Lento para carregar."
1431,SIGEPE,Avaliação de Desempenho,AVDEPACOMIAVPA,Consultar Minhas Avaliações Parciais,0,SER,25000,,,2024-04-25 10:37:23.498,5,
1432,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,57202,,,2024-04-25 08:49:22.034,5,
1433,SIGEPE,Avaliação de Desempenho,PTECPTEMIMIS,Cadastrar Minhas Metas Individuais,0,SER,40211,170.0,184.0,2024-04-24 16:08:58.194,5,
1434,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,70000,,,2024-04-24 14:47:30.347,1,"Orivel
"
1435,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26262,,,2024-04-24 10:56:41.281,1,Não consigo acessar o link
1436,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,47,SER,25000,3840.0,,2024-04-24 10:19:18.685,1,"O sistema não funciona. A dias que tento dar andamento nas solicitações, mas o sistema não responde aos comandos."
1437,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,40806,,,2024-04-23 19:30:47.226,2,"Difícil, complicado. Deveria ser mais simples."
1438,SIGEPE,Requerimento,CONSULTPROCESS,Pesquisar Requerimento,46,SER,36205,2011.0,,2024-04-23 15:20:26.743,3,"Na pesquisa em requerimentos do servidor, deveria aparecer todos, independente de órgão. Precisava consultar a quitação do plano de saúde do servidor, mais como ele enviou para o MS, na FUNASA não conseguimos visualizar."
1439,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26242,,,2024-04-23 13:59:00.344,1,"Não consigo preencher esse formulário, "
1440,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,PEN,13000,,,2024-04-23 12:22:54.222,2,nao consigo resolver o que estou querendo  que passar o comprovamntye de q
1441,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,21000,499.0,,2024-04-23 10:21:30.23,5,MUITO PRÁTICO
1442,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,45,SER,21000,458.0,,2024-04-23 09:35:19.052,1,Devido a não possibilidade de analisar o requerimento e dar deferimento ou indeferimento no mesmo.
1443,SIGEPE,Requerimento,SERVIPACOTPROCE,Consultar,80,SER,57202,,,2024-04-23 00:44:34.623,2,"NAO CONSIGO VER QUAL ARQUIVO ANEXEI E SE ANEXEI , NAO CONSIGO EXCLUIR ARQUIVO BAIXADO INDEVIDAMENTE. SISTEMA MUITO RUIM"
1444,SIGEPE,Publicação,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26269,,,2024-04-22 19:12:58.426,2,FALTA DISPONIBILIZAR A FUNCIONALIDADE CANCELAR / SUSTAR PUBLICAÇÃO
1445,SIGEPE,Anistiado Político,PAGESREPARAC,Reparação Econômica,0,SER,40806,,,2024-04-22 18:15:33.438,2,NÂO CONSIGO ABRIR PARA INCLUIR REPAÇÃO. FICOU COMPLICADO!!!!!
1446,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26249,,,2024-04-22 16:05:06.132,4,UM BOM TRABALHO NA SUA FUNCIONALIDADE.
1447,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,40116,,,2024-04-22 16:02:40.076,4,
1448,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,79,SER,26236,,,2024-04-22 13:13:20.218,5,
1449,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,37000,,,2024-04-22 10:48:43.765,1,Não tem a clareza do que solicitar.
1450,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,119.0,659.0,2024-04-22 09:40:25.905,1,requerimento
1451,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,21000,,,2024-04-22 09:30:53.322,5,
1452,SIGEPE,Gestão de Vínculo,ESTAGCONSUESTAG,Detalhar Recessos,1,SER,40100,,,2024-04-21 20:20:55.116,1,"Muito ruim, o estagiário solicitou o recesso, aparece a mensagem no e-mail, mas a tarefa não aparece para conclusão. Um atraso de vida esse sistema."
1453,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26246,513.0,1147.0,2024-04-19 16:20:49.019,1,"Nada funcional, estou há um bom tempo tentando abrir um requerimento e só abre caixas para consultas."
1454,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Detalhar Vínculo,27,SER,17500,,,2024-04-19 12:14:01.004,5,
1455,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,26245,,,2024-04-19 11:17:38.016,1,não consigo buscar meu comprovante de rendimento !
1456,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,26406,441.0,,2024-04-19 08:04:32.096,4,
1457,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,79,PEN,40806,,,2024-04-19 07:44:43.657,2,Não consigo colocar outro PDF da declaração de óbito. Peço ajuda.
1458,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,79,SER,20115,,,2024-04-18 16:35:22.336,3,Complexo o sistema de anexação de documentos.
1459,SIGEPE,Frequência,INFORMAOCORRNC,Informar Ocorrências,0,,40116,26.0,,2024-04-18 15:16:15.443,5,
1460,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26232,,,2024-04-18 13:18:31.132,1,Nada funciona direito. Não há clareza no pedidos nem nas opções. Como incluir o comprovante de quitação com plano de saude. Difere do tutorial
1461,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,78,SER,17600,,,2024-04-18 11:49:08.58,1,"sistema horrível, contra intuitivo"
1462,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,42201,,,2024-04-18 10:49:10.181,1,Porque vcs não retornam com solução  para as sugestões?
1463,SIGEPE,Moradia,SERCONPROCONLST,Pesquisar Solicitação de Moradia Servidor,0,,13300,947.0,416.0,2024-04-17 19:07:44.27,1,não estou conseguindo anexar o contrato de locação. Ele fica num looping e nunca anexa
1464,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,2264.0,2452.0,2024-04-17 14:36:10.309,1,Sempre aparece crítica no arquivo ao anexar
1465,SIGEPE,Avaliação de Desempenho,PTECPTEMIMIS,Cadastrar Minhas Metas Individuais,0,SER,40701,,,2024-04-17 11:32:30.588,5,Facilidade e rapidez para incluir as metas.
1466,SIGEPE,Requerimento,SERVIPACOTPROCE,Consultar,77,SER,39250,,,2024-04-16 20:52:55.441,4,
1467,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,25000,,,2024-04-16 20:36:00.488,1,"nao é facil achar as informaçoes, cade o informe de rendimento"
1468,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26269,,,2024-04-16 17:32:54.702,3,"Pouco tempo de acesso , menos de 1 minutos,  e não acho o que preciso,  declaração 
de quitação do Convênio de ano base 2022"
1469,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26245,,,2024-04-16 16:02:12.466,5,
1470,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,PEN,26235,,,2024-04-16 15:16:00.408,2,"O passos não estão claros. 
Sugiro colocar explicação em cada campo ao passa o cursor para preencher a informação adequada. Depois de assinar não há como incluir anexos.  "
1471,SIGEPE,Frequência,GESDEOCOCON,Gestão de Ocorrências - Consultar,0,,25000,7597.0,,2024-04-16 14:14:35.78,2,falta opção de impressão dos códigos
1472,SIGEPE,Publicação,PAGESATOLECONSU,Pesquisar Ato Legal,0,SER,33200,1094.0,276.0,2024-04-16 11:02:21.986,1,O sistema não permite a exclusão de ato cadastrado em rascunho.
1473,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26236,,,2024-04-15 18:27:07.56,4,"O sistema por vezes é lento, causando dúvida se está funcionando ou não. "
1474,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26405,,,2024-04-15 18:22:13.191,2,não encontrei o requerimento procurado
1475,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,33100,,,2024-04-15 17:55:40.617,4,
1476,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,36205,,,2024-04-15 12:20:23.61,4,bom
1477,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,PEN,26245,,,2024-04-15 10:12:42.871,1,NADA FUNCIONA
1478,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,25000,,,2024-04-14 21:15:06.164,3,Fazio
1479,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,25000,,,2024-04-14 15:22:13.42,4,
1480,SIGEPE,Requerimento,SERVIPACOTPROCE,Consultar,77,PEN,26292,,,2024-04-14 14:24:52.095,1,Requerimento (4357542) enviado 16.01.2024. Até o momento sem respostas. Podem informar se se está regularizado. Grata 
1481,SIGEPE,Moradia,SERSOLRESSOL,Solicitar Ressarcimento,0,,26406,1.0,114.0,2024-04-14 07:43:32.732,1,Sempre apresenta um bloqueio
1482,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26405,,,2024-04-13 15:24:21.93,4,"Boa tarde!

Gostaria de baixar meu currículum do banco de talentos."
1483,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,26233,34.0,,2024-04-12 20:19:35.703,4,
1484,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26254,,,2024-04-12 17:27:58.375,1,"Sistema horrível, é péssimo. Não funciona. Simplesmente aparece um erro cheio de letras e números que não dizem nada com nada no momento de anexar documentos. Melhorem isso ou simplesmente abandonem e migrem tudo para o SouGov. Coisa Absurda."
1485,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26254,,,2024-04-12 17:24:31.867,1,"Sistema é horrível. Temos que tentar várias vezes pra incluirmos documentos e enviar a comprovação da Quitação do Plano de Saúde e isso irrita o usuário. Se eu que sou novo estou passando vários aborrecimentos, imagino um idoso mexendo nesse nisso. Melhorem esse sistema. Vamos trabalhar, meu povo "
1486,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,76,SER,20115,,,2024-04-12 16:09:29.132,2,Trava a toa e anti-intuitivo.
1487,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,76,SER,20115,,,2024-04-12 12:11:17.317,5,
1488,SIGEPE,Requerimento,CONSULTPROCESS,Detalhar Requerimento,44,SER,26245,,,2024-04-12 11:42:52.814,3,"Seria melhor se atualizasse automaticamente no SIAPE  e na folha de pagamento do servidor, assim como acontece com o transporte."
1489,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,57202,8797.0,,2024-04-12 11:05:53.513,4,"Sugiro a inclusão da mensagem ""Erro Falha ao carregar documento PDF"". Conforme uma planilha enviada pelo SERPRO ao INSS e a consulta realizada no AFD na presente data, constatei que alguns documentos foram devidamente assinados e publicados, porém não é possível visualizá-los devido a tal erro. "
1490,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,49100,,,2024-04-12 10:31:34.096,4,
1491,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,25000,,,2024-04-12 09:44:29.297,4,
1492,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,76,SER,26256,,,2024-04-11 18:46:10.839,5,
1493,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26256,,,2024-04-11 18:41:14.597,5,
1494,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,25000,,,2024-04-11 15:24:46.65,1,nao permite acesso desejado
1495,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,57202,9458.0,,2024-04-11 15:06:47.488,3,Lenta.
1496,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,57202,9458.0,,2024-04-11 15:06:35.743,3,Lenta.
1497,SIGEPE,Moradia,CONPROCONLST,Pesquisar Solicitação de Ressarcimento,0,SER,25000,762.0,,2024-04-11 14:17:08.116,4,
1498,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,30204,,,2024-04-11 13:50:52.936,1,O cadastro de teletrabalho não deveria gerar conflito com as férias do servidor já cadastradas.
1499,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,43,SER,26245,,,2024-04-11 12:23:23.819,3,"Para benefício per capita, poderia ser igual ao auxílio transporte. Com o deferimento, poderia ser atualizado no SIAPE também."
1500,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Pacote de Requerimentos,75,SER,30802,,,2024-04-11 11:53:48.489,2,não permite a correção do requerimento e nem informa como fazer tal procedimento.
1501,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,74,SER,30802,,,2024-04-11 11:46:25.115,2,"Não possibilita a correção do requerimento e nem informa qual caminho devemos tomar para esse fim, infelizmente."
1502,SIGEPE,Requerimento,SERVIPACOTPROCE,Consultar,73,PEN,17000,,,2024-04-11 11:16:51.543,2,"Esse site não é claro. Não sei onde pegar meu contracheque, minha declaração de proventos e nem onde fazer a minha validação cadastral.
Péssimo."
1503,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26239,,,2024-04-11 00:25:40.882,5,
1504,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,40806,,,2024-04-10 18:15:06.476,1,Nao consigo obter informações do sistema
1505,SIGEPE,Moradia,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,29214,,,2024-04-10 17:11:09.706,5,
1506,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26235,,,2024-04-10 15:08:36.668,1,O sistema não flui. Após uma etapa não aparece a funcionalidade que permite seguir para a outra.... terrível.
1507,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,25000,,,2024-04-10 13:01:35.536,4,
1508,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,40108,,,2024-04-10 12:52:47.852,1,Não consugo resolver meu problema
1509,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,43,SER,57202,11275.0,,2024-04-10 11:13:41.049,3,"O sistema não é prático, muitas vezes  para, cai e é lento"
1510,SIGEPE,Pensão Alimentícia,PENSAOALIMENTIC,Cadastrar PA,0,SER,57202,8797.0,,2024-04-10 10:06:24.294,2,"A frequência com que o SIGEPE trava é excessiva, A perda de parte do trabalho feito gera atraso e irritação."
1511,SIGEPE,Requerimento,CONSULTPROCESS,Aguardando Analise,42,SER,57202,8797.0,,2024-04-10 09:27:52.215,2,"A frequência com que o SIGEPE trava é excessiva, Gera perda do trabalho já feito e consequência, atraso e irritação."
1512,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,16000,,,2024-04-10 08:43:16.308,3,sistema muito complicado
1513,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,40200,,,2024-04-09 21:30:47.327,1,Não abre para ler o tutorial
1514,SIGEPE,Tabelas Auxiliares,ARFOACMAARFOAC,Cadastrar Área de Formação Acadêmica,0,SER,17500,,,2024-04-09 14:51:55.581,5,
1515,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,41,SER,40701,,,2024-04-09 14:32:45.976,3,Poderia ter um manual explicando como fazer
1516,SIGEPE,Gestão de Vínculo,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17500,,,2024-04-09 14:29:37.123,5,
1517,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,35000,205.0,334.0,2024-04-09 13:07:15.321,1,"tenho acesso à funcionalidade, mas os arquivos carregados ao AFD do servidor não são exibidos ou, quando exibidos, não me permitem baixar o conteúdo"
1518,SIGEPE,Frequência,HORRIDOSERVI,Horário do Servidor,0,,30204,750.0,,2024-04-09 11:38:47.683,1,"O sistema deverá permitir a troca do horário retroativo, visto que o processo tem um trâmite e leva uns dias até voltar para cadastramento, havendo portanto um atraso na data de publicação da portaria e cadastro no sistema."
1519,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,40806,,,2024-04-09 09:26:16.163,1,Preciso emitir informe rendimentos e não abre a opção
1520,SIGEPE,Requerimento,SERVIPACOTPROCE,Consultar,73,SER,17600,,,2024-04-09 08:35:46.465,1,horrível
1521,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,26106,689.0,,2024-04-09 08:13:03.785,3,Regular funcionário
1522,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,72,SER,26236,,,2024-04-08 17:14:00.273,5,
1523,SIGEPE,Requerimento,CONSULTPROCESS,Detalhar Requerimento,40,SER,57202,8797.0,,2024-04-08 13:06:27.568,2,"A frequência com que o SIGEPE trava é excessiva, A perda de parte do trabalho feito gera atraso e irritação."
